Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2bJvI42r8EF3wxjOuDav4r,"Time of Our Lives","Globalization","Pitbull;Ne-Yo",2014-11-24,229358,85,true,br4reja3tf0gpjr6ai9r6z1b6,2025-02-07T00:40:39Z,"","Mr.305/Polo Grounds Music/RCA Records",0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,4
spotify:track:2QtxlzvSBONjs1bDC34ixs,"Yeah 3x","F.A.M.E. (Expanded Edition)","Chris Brown",2011-03-22,241666,68,true,br4reja3tf0gpjr6ai9r6z1b6,2025-03-06T08:21:45Z,"r&b","Jive",0.705,0.882,11,-3.201,0,0.0445,0.000369,0.00000116,0.0934,0.7,130,4
spotify:track:2kQuhkFX7uSVepCD3h29g5,"Smack That","Konvicted","Akon;Eminem",2006-01-01,212360,86,true,br4reja3tf0gpjr6ai9r6z1b6,2025-07-23T00:56:36Z,"rap,hip hop","Konvict/Upfront/SRC/Universal Records",0.939,0.741,5,-5.171,0,0.0471,0.323,0,0.107,0.925,118.978,4
spotify:track:4AYX69oFP3UOS1CFmV9UfO,"Bottoms Up (feat. Nicki Minaj)","Passion, Pain & Pleasure (Deluxe Version)","Trey Songz;Nicki Minaj",2010-09-14,242013,71,true,br4reja3tf0gpjr6ai9r6z1b6,2026-02-11T02:00:49Z,"r&b","Atlantic Records",0.844,0.601,1,-5.283,1,0.157,0.0205,0,0.385,0.331,73.989,4
spotify:track:0FDzzruyVECATHXKHFs9eJ,"A Sky Full of Stars","Ghost Stories","Coldplay",2014-05-16,267866,86,false,br4reja3tf0gpjr6ai9r6z1b6,2026-02-12T20:57:27Z,"","Parlophone UK",0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
spotify:track:09IStsImFySgyp0pIQdqAc,"The Middle","The Middle","Zedd;Maren Morris;Grey",2018-01-23,184732,80,false,br4reja3tf0gpjr6ai9r6z1b6,2026-02-12T21:25:55Z,"edm,country","UMGRI Interscope",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,4
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Nayer)","Planet Pit (Deluxe Version)","Pitbull;AFROJACK;Ne-Yo;Nayer",2011-06-17,252306,88,false,br4reja3tf0gpjr6ai9r6z1b6,2026-02-12T21:33:33Z,"edm,big room","Mr.305/Polo Grounds Music/J Records",0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
spotify:track:1RKZvaLj3UPhGjZkaIrFm7,"Que Calor","Que Calor","Major Lazer;J Balvin;El Alfa",2019-09-13,169997,1,false,br4reja3tf0gpjr6ai9r6z1b6,2026-02-12T21:43:58Z,"moombahton,reggaeton,latin,dembow,urbano latino","Mad Decent",0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,4
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,"Toxic","In The Zone","Britney Spears",2003-11-13,198800,85,false,br4reja3tf0gpjr6ai9r6z1b6,2026-02-22T05:41:46Z,"pop","Jive",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
spotify:track:2XbfY2O2v3xwedUJ0J2kkr,"Closer","Year Of The Gentleman (Bonus Track Edition)","Ne-Yo",2008-01-01,234360,72,false,br4reja3tf0gpjr6ai9r6z1b6,2026-02-22T05:43:17Z,"","Def Soul",0.711,0.754,4,-6.461,0,0.0763,0.028,0.0000296,0.152,0.59,126.05,4
