Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0GTzZhS8P50p922OEuoNLF,"Westbrook (with A$AP Ferg)","DiCaprio 2","JID;A$AP Ferg",2018-11-26,237297,48,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"rap","J. Cole/ DreamVille",0.621,0.779,1,-4.354,1,0.406,0.0454,0,0.0479,0.432,90.722,3
spotify:track:6v19tp922KYTzPg7sovNt1,"LAUDER","The Never Story","JID",2017-03-10,242930,48,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.704,0.672,8,-8.519,1,0.339,0.426,0.0000112,0.14,0.617,92.362,4
spotify:track:7hJvx1rJTUsKUngnHdBuir,"General","The Never Story","JID",2017-03-10,198297,47,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.746,0.677,2,-6.335,1,0.486,0.224,0,0.144,0.52,78.955,4
spotify:track:3n31mf1JGlRxAGwHwx3pDd,"Bruddanem (feat. Lil Durk)","The Forever Story (Extended Version)","JID;Lil Durk",2022-10-31,235423,56,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"chicago drill,drill","Dreamville/Interscope",0.765,0.501,4,-6.64,0,0.252,0.62,0,0.135,0.721,130.173,4
spotify:track:7fsMkFC6OwhFqqYYPipgrO,"Just In Time (feat. Lil Wayne & Kenny Mason)","The Forever Story (Extended Version)","JID;Kenny Mason;Lil Wayne",2022-10-31,207059,54,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"rap,hip hop","Dreamville/Interscope",0.677,0.584,5,-7.922,1,0.359,0.00235,0,0.183,0.266,140.907,4
spotify:track:2fU2TSb3bghWYkPFuqgSkr,"Just Da Other Day","DiCaprio 2","JID",2018-11-26,229045,48,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"","J. Cole/ DreamVille",0.821,0.529,1,-6.924,1,0.18,0.0904,0.00000173,0.162,0.0622,98.555,4
spotify:track:2H2l7zo9EqtqxFr8R8N8Zg,"Can’t Punk Me (feat. EARTHGANG)","The Forever Story (Extended Version)","JID;EARTHGANG",2022-10-31,203377,55,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"","Dreamville/Interscope",0.611,0.585,1,-5.923,1,0.53,0.193,0,0.103,0.674,82.64,4
spotify:track:14l9gwYmyxQu5m8tD5bv0W,"Lauder Too (feat. Ravyn Lenae & Eryn Allen Kane)","The Forever Story (Extended Version)","JID;Ravyn Lenae;Eryn Allen Kane",2022-10-31,233077,50,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"alternative r&b,indie soul,neo soul","Dreamville/Interscope",0.56,0.647,1,-8.336,1,0.174,0.628,0.00000179,0.102,0.224,120.321,4
spotify:track:0fK60qLRIpyT05TXzoSBY0,"Hereditary","The Never Story","JID",2017-03-10,243206,53,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.487,0.552,7,-12.403,1,0.332,0.457,0.0000259,0.203,0.354,154.617,4
spotify:track:4kswfYbJFf6FPzMElZmtve,"Tiiied (feat. 6LACK & Ella Mai)","DiCaprio 2","JID;6LACK;Ella Mai",2018-11-26,244801,45,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"r&b","J. Cole/ DreamVille",0.588,0.644,2,-7.523,0,0.227,0.6,0,0.647,0.102,97.183,4
spotify:track:7hnXGKHrBw24S9Ptry3cd4,"Underwear","The Never Story","JID",2017-03-10,214415,41,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.86,0.454,1,-12.051,1,0.314,0.49,0,0.139,0.27,107.007,4
spotify:track:5050y1NZdlMdTKMLNWv4nl,"Money","The Forever Story (Extended Version)","JID",2022-10-31,266345,49,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"","Dreamville/Interscope",0.554,0.615,2,-8.329,1,0.149,0.0563,0,0.321,0.595,80.123,4
spotify:track:01uxEKAn9PjVOagvwWOSiS,"Better Days (feat. Johnta Austin)","The Forever Story (Extended Version)","JID;Johnta Austin",2022-10-31,254281,49,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"","Dreamville/Interscope",0.75,0.597,5,-7.398,1,0.326,0.301,0.00000692,0.143,0.385,93.067,4
spotify:track:076jPFqxYEu1me4zsTBWJ0,"Skrawberries (feat. BJ The Chicago Kid)","DiCaprio 2","JID;BJ The Chicago Kid",2018-11-26,218891,52,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"","J. Cole/ DreamVille",0.613,0.77,6,-4.197,0,0.209,0.0951,0,0.076,0.505,80.969,4
spotify:track:2oUI2kKbVOowQpg0flQbkr,"Despacito Too","DiCaprio 2","JID",2018-11-26,254280,38,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"","J. Cole/ DreamVille",0.646,0.705,11,-6.579,0,0.395,0.0968,0,0.356,0.379,144.056,4
spotify:track:14m8FDBybkX7ROmg1AXOpu,"Can’t Make U Change (feat. Ari Lennox)","The Forever Story (Extended Version)","JID;Ari Lennox",2022-10-31,288454,51,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"alternative r&b,neo soul","Dreamville/Interscope",0.576,0.52,1,-8.249,1,0.249,0.125,0.0000184,0.185,0.4,138.038,4
spotify:track:0gmYtRyuvRKpd6cCApSDTh,"8701","The Never Story","JID;6LACK",2017-03-10,111809,48,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.522,0.636,4,-8.739,0,0.448,0.115,0.00000991,0.142,0.416,174.096,4
spotify:track:4abXyBndn98651BwniqrNC,"Doo Wop","The Never Story","JID",2017-03-10,75265,38,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.412,0.19,6,-15.471,1,0.0925,0.736,0.00394,0.147,0.606,82.226,4
spotify:track:1lgy5Mb6QKx47vJXmmwIri,"Galaxy","The Forever Story (Extended Version)","JID",2022-10-31,52041,47,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:36Z,"","Dreamville/Interscope",0.597,0.151,6,-14.481,1,0.526,0.894,0.00000207,0.0776,0.382,139.616,4
spotify:track:0DcBQ7dMhCMvk9t6L4XI7G,"D/vision","The Never Story","JID;EARTHGANG",2017-03-10,265882,48,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.761,0.728,0,-7.586,1,0.485,0.561,0,0.181,0.938,83.8,4
spotify:track:5bARj22nURPaa84RvmOMP0,"Hot Box (feat. Method Man & Joey Bada$$)","DiCaprio 2","JID;Method Man;Joey Bada$$",2018-11-26,291808,43,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"east coast hip hop,old school hip hop,hip hop,hardcore hip hop,jazz rap,rap","J. Cole/ DreamVille",0.744,0.697,7,-8.068,1,0.368,0.494,0,0.0747,0.64,79.202,4
spotify:track:6DlrQcvUO7lg5vKgMZmG7F,"Mounted Up","DiCaprio 2","JID",2018-11-26,182582,40,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"","J. Cole/ DreamVille",0.741,0.606,8,-7.833,1,0.253,0.0195,0.000333,0.337,0.455,108.126,5
spotify:track:06PsoXmmJ6Ix8B4hMEabrX,"Frequency Change","DiCaprio 2","JID",2018-11-26,59117,33,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:52:31Z,"","J. Cole/ DreamVille",0.633,0.506,1,-16.808,1,0.863,0.47,0,0.959,0.784,70.128,4
spotify:track:2bej0YlVSD5S91vf9dVHN4,"Hoodbooger","The Never Story","JID",2017-03-10,156472,41,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T04:51:37Z,"","J. Cole/ DreamVille",0.562,0.658,6,-8.215,0,0.544,0.652,0,0.399,0.462,160.106,4
spotify:track:1J0O3RqCeoMcXbayQZDZXL,"Half Doin Dope (with BabyTron feat. Lil Yachty)","BlakkBoyz present Half Doin Dope/Van Gogh","JID;BabyTron;Lil Yachty",2023-09-01,208928,44,true,br4reja3tf0gpjr6ai9r6z1b6,2024-09-26T22:07:35Z,"","Dreamville/Interscope",0.741,0.721,1,-5.896,1,0.324,0.057,0,0.746,0.916,134.858,4
spotify:track:2tcI5EedPVjrxwewRQs62W,"Van Gogh (feat. Lil Yachty)","BlakkBoyz present Half Doin Dope/Van Gogh","JID;Lil Yachty",2023-09-01,126956,50,true,br4reja3tf0gpjr6ai9r6z1b6,2024-09-26T22:07:40Z,"","Dreamville/Interscope",0.762,0.657,2,-6.065,1,0.2,0.0899,0.00000139,0.174,0.485,137.97,4
spotify:track:2m2AbCpeWgms32FdLfBBdk,"YouUgly (with Westside Gunn)","God Does Like Ugly","JID;Westside Gunn",2025-08-08,283748,53,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"boom bap,alternative hip hop,jazz rap,experimental hip hop","Dreamville/Interscope Records",0.436,0.754,8,-5.621,0,0.274,0.0866,0.0000719,0.29,0.317,77.186,3
spotify:track:2hplcKUnz9EuePPNiz2FRH,"Glory","God Does Like Ugly","JID",2025-08-08,239566,55,false,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.54,0.907,1,-4.362,1,0.366,0.179,0,0.138,0.593,97.694,4
