Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2durxb17bXcmQJHSt8JAdO,"No Tellin'","If You're Reading This It's Too Late","Drake",2015-02-12,310933,59,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-04T22:41:34Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.823,0.467,0,-10.394,0,0.301,0.543,0.00000106,0.135,0.618,95.026,4
spotify:track:4QEks3yeZVdjNV1zTqxp1F,"Ride","Ride","Aaron May",2018-11-30,190605,43,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-07T03:42:45Z,"","MOVEINTHEAM",0.677,0.497,10,-8.064,0,0.303,0.365,0.0000363,0.12,0.46,172.164,4
spotify:track:2fU2TSb3bghWYkPFuqgSkr,"Just Da Other Day","DiCaprio 2","JID",2018-11-26,229045,48,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-11T16:32:20Z,"","J. Cole/ DreamVille",0.821,0.529,1,-6.924,1,0.18,0.0904,0.00000173,0.162,0.0622,98.555,4
spotify:track:3EcqaLV76JnvSQOInAmdXv,"Smoke Break-Dance - feat. JID","The Patience","Mick Jenkins;JID",2023-08-18,175750,49,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-12T07:38:20Z,"jazz rap","RBC Records",0.893,0.657,9,-7.054,0,0.0633,0.0932,0.00000219,0.0786,0.817,119.957,3
spotify:track:3Qk0cqU65GTyQsnAHVt1xD,"Rolling Stoned","Rolling Stoned","Kembe X;Hippie Sabotage;Isaiah Rashad",2023-11-17,208146,32,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-14T14:19:37Z,"","BMR",0.694,0.674,2,-7.441,0,0.222,0.684,0.00074,0.0889,0.383,143.045,4
spotify:track:7n6hs80v9v1HEfKsD9Y0Na,"Dreams","CHASE","Aaron May",2019-02-28,162213,38,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-15T15:41:02Z,"","MOVEINTHEAM",0.847,0.509,10,-4.316,0,0.237,0.242,0,0.105,0.882,77.017,4
spotify:track:4iJVfdFivbtN9n72aUtgOx,"Show & Tell - feat. Freddie Gibbs","The Patience","Mick Jenkins;Freddie Gibbs",2023-08-18,260000,36,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-22T08:25:53Z,"jazz rap,alternative hip hop","RBC Records",0.559,0.61,1,-7.456,0,0.339,0.0348,0.000065,0.153,0.228,148.104,4
spotify:track:2TwZ8oCFYuxh3grpfSaDcO,"Mop","The Patience","Mick Jenkins",2023-08-18,168510,38,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-22T08:47:16Z,"jazz rap","RBC Records",0.792,0.456,8,-5.466,0,0.574,0.0878,0,0.0734,0.352,94.026,4
spotify:track:0utlOiJy2weVl9WTkcEWHy,"Neighbors","4 Your Eyez Only","J. Cole",2016-12-09,216520,71,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-23T00:15:22Z,"rap","J. Cole P&D",0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,4
spotify:track:1PH2MDbcBAU094DlgTIND1,"THANK GOD","UTOPIA","Travis Scott",2023-07-28,184888,69,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-24T04:34:40Z,"rap","Cactus Jack/Epic",0.657,0.553,10,-7.08,0,0.0394,0.254,0,0.129,0.576,134.925,4
