Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7iXF2W9vKmDoGAhlHdpyIa,"Forgot About Dre","2001","Dr. Dre;Eminem",1999-11-16,222293,79,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:02:19Z,"old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap","Aftermath",0.924,0.74,8,-1.299,1,0.0774,0.0827,0,0.163,0.621,133.974,4
spotify:track:6i0z6l4tMurGmW82VhzoLi,"Mansa Musa (feat. Dr. Dre & Cocoa Sarai)","Oxnard","Anderson .Paak;Cocoa Sarai;Dr. Dre",2018-11-16,173066,33,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:04:38Z,"desi hip hop,old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap","Aftermath",0.796,0.932,2,-5.106,1,0.182,0.0223,0,0.334,0.668,91.422,4
spotify:track:4YiY551vHi6glMtgVxuqAy,"c l o s e","The Off-Season","J. Cole",2021-05-14,168763,57,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:04:48Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.582,0.912,9,-5.637,1,0.432,0.32,0,0.0931,0.515,87.931,4
spotify:track:0Thqjtu54vKMP06pwZkAWp,"G.O.M.D","2014 Forest Hills Drive","J. Cole",2014-12-09,301064,71,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:05:11Z,"rap","Roc Nation Records LLC",0.889,0.4,4,-10.586,0,0.26,0.322,0.0000132,0.331,0.336,128.073,4
spotify:track:52A8OAP8lTQKZCj4Rce92B,"A Tale Of 2 Citiez","2014 Forest Hills Drive","J. Cole",2014-12-09,269721,65,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:05:15Z,"rap","Roc Nation Records LLC",0.771,0.536,11,-8.534,1,0.323,0.553,0.00000105,0.294,0.343,94.995,4
spotify:track:5ZEdSY99Mj5U4MIF97EKER,"Darkside/Gone","Compton","Dr. Dre;Mez;Marsha Ambrosius;Kendrick Lamar",2015-08-21,233906,43,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:08:11Z,"old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap,neo soul,r&b","Dr. Dre LP3 PS",0.667,0.782,2,-4.404,1,0.31,0.0125,0,0.0997,0.59,80.487,4
spotify:track:7LUOpegdxmYkaHjJXdHuZ3,"Deep Water","Compton","Dr. Dre;Kendrick Lamar;Justus;Anderson .Paak",2015-08-21,311360,43,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:08:16Z,"old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap,soca,riddim","Dr. Dre LP3 PS",0.705,0.786,1,-5.417,1,0.355,0.0306,0.0000327,0.906,0.473,101.995,4
spotify:track:2DjLLLV2r88a8TO0hVTVrS,"Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples)","Revenge Of The Dreamers III","Dreamville;JID;J. Cole;Vince Staples",2019-07-05,151826,46,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:09:11Z,"rap","Dreamville/Interscope Records",0.631,0.568,7,-5.946,1,0.456,0.442,0.00444,0.111,0.263,140.212,4
spotify:track:5b2FFKC64kxqcfaFnIZxoM,"Get Em High","The College Dropout","Kanye West;Talib Kweli;Common",2004-02-10,289493,59,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:10:23Z,"rap,east coast hip hop,hip hop,jazz rap,neo soul","Roc-A-Fella",0.614,0.644,11,-5.672,0,0.373,0.184,0,0.489,0.649,84.788,4
spotify:track:1eLU27PPFxBhbp1CBjPh9J,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky;Kendrick Lamar;Joey Bada$$;Yelawolf;Danny Brown;Action Bronson;Big K.R.I.T.",2013,372173,61,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:11:24Z,"rap,hip hop,west coast hip hop,jazz rap,country hip hop,southern hip hop,experimental hip hop,alternative hip hop,east coast hip hop","A$AP Worldwide/Polo Grounds Music/RCA Records",0.489,0.878,2,-3.36,1,0.368,0.351,0,0.698,0.775,81.497,4
spotify:track:2cnKST6T9qUo2i907lm8zX,"a m a r i","The Off-Season","J. Cole",2021-05-14,148421,65,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:11:35Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.725,0.713,4,-6.173,0,0.187,0.127,0,0.617,0.207,65.988,4
spotify:track:7c3SbTuufigBWURcICnAWy,"Tints (feat. Kendrick Lamar)","Oxnard","Anderson .Paak;Kendrick Lamar",2018-11-16,268400,56,true,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:11:51Z,"hip hop,west coast hip hop","Aftermath",0.805,0.833,1,-6.73,0,0.12,0.0859,0,0.0578,0.703,109.076,4
spotify:local:Kanye+West:Mama%27s+Boyfriend:Mama%27s+Boyfriend:217,"Mama's Boyfriend","Mama's Boyfriend","Kanye West",,217000,0,false,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T16:58:05Z,"","undefined",,,,,,,,,,,,
spotify:local:Kendrick+Lamar:Cartoons+%26+Cereal:Cartoons+%26+Cereal+%28feat.+Gunplay%29:408,"Cartoons & Cereal (feat. Gunplay)","Cartoons & Cereal","Kendrick Lamar",,408000,0,false,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T17:01:10Z,"","undefined",,,,,,,,,,,,
spotify:local:Pusha+T:Exodus+23%3A1:Exodus+23%3A1:262,"Exodus 23:1","Exodus 23:1","Pusha T",,262000,0,false,br4reja3tf0gpjr6ai9r6z1b6,2025-12-20T17:01:24Z,"","undefined",,,,,,,,,,,,
spotify:track:5vU53TPzhzovjUL0oXoxZp,"Still Ballin' - Nitty Remix","Runnin' (Dying To Live)","2Pac;Trick Daddy",2003-09-30,169973,49,true,br4reja3tf0gpjr6ai9r6z1b6,2026-01-15T00:52:14Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop,southern hip hop,crunk","2Pac Greatest Hits",0.944,0.716,2,-4.945,1,0.15,0.00668,0,0.0501,0.681,99.007,4
spotify:track:0hW72l6tZgSY7Od2OUVDIC,"Land Of The Snakes","Born Sinner (Deluxe Version)","J. Cole",2013-06-18,254453,63,true,br4reja3tf0gpjr6ai9r6z1b6,2026-01-17T10:00:49Z,"rap","Roc Nation LLC",0.774,0.729,2,-7.806,1,0.293,0.228,0,0.257,0.475,104.009,4
spotify:track:28s8woKltdzuYwKRQ02mmY,"Trouble","Born Sinner (Deluxe Version)","J. Cole",2013-06-18,258399,57,true,br4reja3tf0gpjr6ai9r6z1b6,2026-01-17T10:16:12Z,"rap","Roc Nation LLC",0.527,0.473,11,-8.709,0,0.094,0.174,0.00000808,0.153,0.079,130.274,5
spotify:track:5o9GCBBMWxSu7y4naOdFPy,"Villuminati","Born Sinner (Deluxe Version)","J. Cole",2013-06-18,307866,56,true,br4reja3tf0gpjr6ai9r6z1b6,2026-01-19T09:55:38Z,"rap","Roc Nation LLC",0.656,0.836,11,-6.075,0,0.196,0.0493,0.00358,0.367,0.0483,107.36,4
spotify:track:7zPky01AEgwDObrd2TeYrp,"See World","Friday Night Lights","J. Cole",2010-11-12,253520,45,true,br4reja3tf0gpjr6ai9r6z1b6,2026-01-19T09:59:40Z,"rap","Cole World, Inc. under exclusive license to Interscope Records",0.401,0.657,7,-7.784,1,0.14,0.00236,0,0.13,0.344,84.176,4
spotify:track:1nhNz1tWU8p5WvFAAgFW2h,"Poor Thang","The Fall-Off","J. Cole",2026-02-06,290346,80,true,br4reja3tf0gpjr6ai9r6z1b6,2026-02-06T08:45:20Z,"rap","Cole World, Inc., under exclusive license to Interscope Records.",0.738,0.708,9,-6.231,1,0.411,0.181,0,0.139,0.103,91.981,4
spotify:track:4DvoYgOZXnqmKuc2GzzFHz,"39 Intro","The Fall-Off","J. Cole",2026-02-06,366413,78,true,br4reja3tf0gpjr6ai9r6z1b6,2026-02-06T09:33:13Z,"rap","Cole World, Inc., under exclusive license to Interscope Records.",0.465,0.61,7,-6.901,1,0.0603,0.278,0,0.448,0.201,121.998,4
spotify:track:6WGJ7hPYHXu3aQ6x8GzigX,"Old Dog (with Petey Pablo)","The Fall-Off","J. Cole;Petey Pablo",2026-02-06,202253,77,true,br4reja3tf0gpjr6ai9r6z1b6,2026-02-06T12:39:26Z,"rap,crunk,southern hip hop","Cole World, Inc., under exclusive license to Interscope Records.",0.884,0.606,8,-5.731,0,0.241,0.0138,0,0.195,0.316,84.773,4
spotify:track:02tLdr6JKIHahDbY8F9srn,"Dollar And A Dream","The Come Up Mixtape Vol. 1","J. Cole",2007-05-04,276950,43,true,br4reja3tf0gpjr6ai9r6z1b6,2026-02-08T16:05:01Z,"rap","Cole World Inc. under exclusive license to Interscope Records",0.517,0.689,10,-9.287,0,0.366,0.0141,0,0.37,0.487,83.442,4
spotify:track:5waTXjl4V7YBw1Bo4CsjlM,"Circus Circus Free$tyle","Ca$ino","Baby Keem",2026-02-20,292359,75,true,br4reja3tf0gpjr6ai9r6z1b6,2026-02-21T07:06:49Z,"","pgLang/Columbia",0.525,0.565,1,-6.073,1,0.128,0.00982,0,0.121,0.185,147.04,4
