Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:39NDBdU5Xkm5pCFGa5kZtI,"Ladders","Swimming","Mac Miller",2018-08-03,287040,72,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:18:56Z,"","Warner Records",0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,4
spotify:track:4w7lBzX0EcDuy8tQLQvjC2,"Scatter Brain (feat. Ludacris & JID)","La Maquina","Conway the Machine;Ludacris;JID",2021-04-16,209117,57,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:19:05Z,"boom bap,east coast hip hop,southern hip hop","Griselda Records / Drumwork / EMPIRE",0.855,0.478,1,-8.698,1,0.107,0.0684,0,0.111,0.355,135.987,4
spotify:track:3Um9toULmYFGCpvaIPFw7l,"What's Going On","What's Going On","Marvin Gaye",1971-05-21,233000,72,false,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:19:09Z,"motown,classic soul,soul,northern soul,quiet storm","UNI/MOTOWN",0.283,0.716,1,-9.632,0,0.0986,0.447,0,0.399,0.828,201.96,4
spotify:track:0bzX26mfmUi0djOLemE2b8,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)","ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)","Dr. Dre;Snoop Dogg;Busta Rhymes;Anderson .Paak",2022-02-04,237233,53,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:21:08Z,"old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap,east coast hip hop","Aftermath/Interscope Records",0.49,0.923,11,-3.99,0,0.304,0.0078,0.000012,0.11,0.72,79.675,4
spotify:track:70SjyVMzhmMeJQD8hOmIBp,"Put Me Thru","Malibu","Anderson .Paak",2016-01-15,160760,54,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:22:14Z,"","OBE / Apeshit, Inc / EMPIRE",0.732,0.789,5,-3.717,0,0.0476,0.0459,0.0000311,0.123,0.607,107.978,4
spotify:track:4BhGTc3Cgay2U1QcTS7vQe,"Fire & Desire","Views","Drake",2016-05-06,238120,73,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:23:03Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.722,0.252,1,-14.411,0,0.0761,0.0671,0,0.0852,0.275,79.923,4
spotify:track:1jzIJcHCXneHw7ojC6LXiF,"Potato Salad","Potato Salad","Tyler, The Creator;A$AP Rocky",2018-09-28,182493,65,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:24:04Z,"rap","Columbia/RCA",0.538,0.612,2,-6.02,1,0.424,0.308,0,0.213,0.684,168.197,4
spotify:track:3zdtYfRqOn1axEmHZTWivp,"Foreplay","II Shepherds","Jalen Santoy",2020-02-14,171432,66,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:24:49Z,"","Ventwood Entertainment / EMPIRE",0.787,0.335,5,-4.837,0,0.0826,0.125,0.00444,0.132,0.582,119.185,4
spotify:track:3nIlBeSIVnDbWFO3mExxV2,"FOOL'S GOLD","BELIEVE IN ME, WHO BELIEVES IN YOU","Aries",2021-11-12,149843,48,false,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:27:28Z,"","WUNDERWORLD",0.662,0.525,6,-8.546,0,0.0341,0.281,0,0.199,0.577,133.937,4
spotify:track:5g9cI2Bu1JOBGiGZlsgD5u,"Midnight Lady","Midnight Love","Marvin Gaye",1982-10-01,317133,31,false,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:28:17Z,"motown,classic soul,soul,northern soul,quiet storm","Columbia/Legacy",0.701,0.826,10,-8.545,0,0.0636,0.0904,0.00315,0.22,0.89,159.594,4
